hour_of_day,is_ooh,energy_usage_kWh,occupancy_level,supply_cost_per_kWh,unit_rate_billed,usage_per_occupant,margin_ratio,rolling_usage_std_3h,high_risk_flag,region_North,region_South,region_West,contract_type_variable,asset_type_Auto Door System,asset_type_Bakery Oven,asset_type_Display Cooler,asset_type_Elevator,asset_type_Fire Alarm,asset_type_HVAC,asset_type_Hand Dryer,asset_type_Lighting,asset_type_Refrigeration Unit,asset_type_Security Camera,asset_type_Server Rack,asset_type_Smart Meter,asset_type_Solar Panel Inverter,asset_type_Water Pump,hour_bucket_evening,hour_bucket_morning,hour_bucket_night,predicted_margin
17,0,0.0,0.6134572727635974,0.0957638748036599,0.1153869902109223,0.0,0.20490888604645827,15.176852145189327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.8217882081295422
23,1,22.734923347027664,0.8330653024137591,0.1135485778042802,0.1617970441545552,27.257965630788743,0.4249131110614635,30.45725067127694,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,27.00580736325641
8,0,26.22426690540052,0.7532393166333426,0.0903162113586189,0.1285987662457608,34.7691592404071,0.4238706725876905,15.72406693925911,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,29.478974121377302
23,1,30.340754838456583,0.8826748143887293,0.110809665948999,0.1657869342374726,34.33475113743556,0.4961399738462948,7.702991202244162,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,34.65904433635687
23,1,27.884460947283685,0.8084874461023825,0.0871542693777506,0.1090678265032287,34.44705792726637,0.251433086552453,6.771945871444035,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,32.00787586996076
10,0,29.27819717613275,0.537040772997412,0.1179625924359378,0.1432453225584289,54.416316839752916,0.21432774913238853,10.35775184676902,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,32.58173460829289
3,1,66.33957029255635,0.8822837059080637,0.0930707811198356,0.1144960599719154,75.10561991444828,0.23020376420469527,27.622864429163396,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,70.93668041205954
6,1,94.47761980507386,0.9719926345240096,0.1136138986495162,0.1581755792183191,97.10003596408778,0.3922199623804821,16.12539210341541,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,100.26953127818967
23,1,38.81298743887657,0.9303017346806152,0.102938381680246,0.1504895087432886,41.67606050061452,0.4619366194696634,9.96363262550646,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,43.468424539162626
23,1,55.01179207383122,0.5949436120735809,0.0995318675386059,0.1391927158802155,92.3103980969242,0.3984731411986631,25.561295610223553,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,60.30484071248105
23,1,38.423854266178814,0.3794172309172856,0.0917857337150545,0.1188325994519126,101.00450543086295,0.2946731256806312,3.2462388749893405,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,42.65618292297684
10,0,21.71273534748507,0.851245807131553,0.1139929126636894,0.1415061893801711,25.47708086774252,0.241358562683163,4.49414670412516,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,24.7795055373359
23,1,22.19065582078119,0.6871746278728774,0.0812190091683303,0.104806075139867,32.24567562069484,0.2904115100883744,3.813633851246921,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.068160219390446
23,1,14.327975889321571,0.9244751509556774,0.0884598286513318,0.110987243311434,15.481751049205386,0.2546606438979656,3.48297590555797,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,17.849401527277877
9,0,64.45244670682506,0.8241256217667259,0.1052940714046714,0.1334554894817042,78.11228376210408,0.26745453191176416,21.81775136773139,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,69.25468799669952
3,1,118.06508360102936,0.9578999274552868,0.0839877224095691,0.1197447070416456,123.12555275121208,0.42574018614195325,42.03715791750108,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,124.8642660423427
13,0,8.053223434227704,0.9318406112558192,0.1125790592784422,0.1686973618803206,8.633011188681207,0.4984735526092066,14.801124605846534,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.98018681127096
3,1,35.78950597450754,0.5521664273789845,0.0840670533806987,0.1127294162135107,64.69934580825075,0.3409453099179033,25.030432664725957,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,39.11812630199124
23,1,0.0,0.5487903488082166,0.0858296333398394,0.109026391432439,0.0,0.0,32.49692190015816,1,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.2635973855174862
23,1,16.540559558703208,0.9070990439588577,0.1053119621116393,0.142307204680095,18.214488462177695,0.3512899147043192,14.903986471114447,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20.39223221935669
7,1,40.08422393856665,0.9513734338197392,0.0815142596199106,0.1216822138078098,42.088767404817816,0.4927706077610642,26.869909169983263,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,44.02240931614277
12,0,15.505719581671933,0.6431605526863899,0.0856843365065662,0.1164061811381883,24.071203238086056,0.3585441009491783,50.04876665079268,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18.982086369224312
13,0,17.09297324032982,0.3191904723714462,0.1143820224759185,0.1595160255492869,53.38376596196973,0.39458798898926906,7.769409459886327,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.07742094969978
23,1,37.3274151619408,0.7655318066547863,0.1055669743602668,0.1322993092829578,48.696498746530814,0.25322566309805866,0.8766003026574445,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,41.72933226457317
23,1,43.93513276386002,0.75010748046039,0.0802297014547401,0.1048533896677711,58.49380269376369,0.3069139970657234,7.755497941868896,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,48.6877900045053
23,1,46.503446469002576,0.3031474031754792,0.0953271817374929,0.1335608449751339,152.8977265085252,0.40107738730929293,6.409996485045597,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,50.90572312615895
23,1,28.720239429990848,0.9834781678363688,0.1113269037442778,0.1499831950296478,29.173058751633455,0.3472311641124661,26.594876775380147,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,33.17620043339902
23,1,21.95520421930709,0.4260736014705686,0.0895033945383531,0.1236299528430705,51.4084788750871,0.38128592569410236,11.223207456743634,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25.848332512234975
23,1,19.9405802502194,0.6713910815210947,0.1020220535857711,0.1328176246260457,29.656223585103888,0.30185061545877845,12.804145168680606,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,23.853731074820804
23,1,14.260969249455226,0.9422643291715818,0.112668941856182,0.163640160819881,15.118741171925654,0.4523953176249314,49.09474390274312,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18.476104787243443
0,1,28.04184082671612,0.5740093323267961,0.0863806241751991,0.1253798770822918,48.767627323966714,0.45147962610062,42.862782340729815,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,31.167105465577034
12,0,67.99606163692079,0.8895821483415465,0.0878748315179075,0.1078819911293432,76.35012869227609,0.22767754750604532,24.58803282888695,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,73.14722479572593
23,1,14.049841750720237,0.7492037929744841,0.1099808886484516,0.1518954646758882,18.728033478761816,0.3811053473935884,36.381490503199096,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,18.04802057183559
4,1,14.475862685135858,0.3852201518530896,0.1053967546420197,0.1302044100703941,37.4808580434772,0.23537245445685118,31.185989539637795,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,17.069009528480297
15,0,20.586806752312786,0.9196351372646108,0.109535163348586,0.1453599934339192,22.36152621056835,0.32706091926060504,19.305310394640838,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24.127449830451436
18,0,88.57359181288732,0.4766933344682013,0.102577112028456,0.1458276140692111,185.4193588685785,0.42163844918521953,37.24261263339856,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,94.669677499362
19,1,81.64770202500083,0.9087704961953164,0.1122205435640008,0.14776937314349,89.74538344170713,0.3167761414494515,20.13535720686169,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,87.75466876870405
6,1,17.51506627958069,0.5690547149680079,0.106642856334518,0.1484243664504044,30.725237103886872,0.39178701571073454,5.106423824428722,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,20.17692241378214
19,1,35.74966753136521,0.303522867225565,0.0857167395643431,0.1252519943473322,117.39567493591494,0.4612299297355717,10.553366707147688,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,39.66003980674813
13,0,34.46200243146326,0.4757782314636916,0.0885479286573537,0.1327912164278906,72.28098968710502,0.49965192246801926,4.977488407582931,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38.11324014247924
4,1,52.10277801425808,0.9316111084622928,0.0907717671656004,0.1284509644969618,55.867636082703484,0.4150973241897815,27.319038088567765,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,56.28335277620198
23,1,64.20291368975816,0.8739482314107503,0.1192680671417515,0.1697684917890422,73.37909991113254,0.4234189411081624,7.422752868708192,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,69.76026995167325
23,1,99.75593553833244,0.9939832110351964,0.103875286988562,0.0,100.2589133484421,0.4573693332416529,34.750011134590906,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,107.02006599458102
23,1,22.22938026473512,0.3040634308838071,0.113530127244818,0.1669769712701522,72.86805960430527,0.0,15.18991158303098,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,25.91068919638988
